date,symbol,marketcapname,sector
20-09-2024 9:45 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:45 am,LTIM,Largecap,I.T
20-09-2024 9:46 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:46 am,ITC,Largecap,FMCG
20-09-2024 9:46 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:46 am,ADANIENT,Largecap,Services
20-09-2024 9:46 am,SBILIFE,Largecap,Services
20-09-2024 9:46 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:46 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:47 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:47 am,RELIANCE,Largecap,Industrials
20-09-2024 9:47 am,BPCL,Largecap,Industrials
20-09-2024 9:47 am,ITC,Largecap,FMCG
20-09-2024 9:47 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:47 am,ADANIENT,Largecap,Services
20-09-2024 9:47 am,SBILIFE,Largecap,Services
20-09-2024 9:47 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:47 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:47 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:48 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:48 am,HDFCBANK,Largecap,Bank
20-09-2024 9:48 am,INFY,Largecap,I.T
20-09-2024 9:48 am,KOTAKBANK,Largecap,Bank
20-09-2024 9:48 am,RELIANCE,Largecap,Industrials
20-09-2024 9:48 am,LT,Largecap,Realty
20-09-2024 9:48 am,BPCL,Largecap,Industrials
20-09-2024 9:48 am,ITC,Largecap,FMCG
20-09-2024 9:48 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:48 am,ICICIBANK,Largecap,Bank
20-09-2024 9:48 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:48 am,HCLTECH,Largecap,I.T
20-09-2024 9:48 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:48 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:48 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:48 am,COALINDIA,Largecap,Industrials
20-09-2024 9:48 am,LTIM,Largecap,I.T
20-09-2024 9:49 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:49 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:49 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:49 am,HDFCBANK,Largecap,Bank
20-09-2024 9:49 am,INFY,Largecap,I.T
20-09-2024 9:49 am,KOTAKBANK,Largecap,Bank
20-09-2024 9:49 am,RELIANCE,Largecap,Industrials
20-09-2024 9:49 am,LT,Largecap,Realty
20-09-2024 9:49 am,BPCL,Largecap,Industrials
20-09-2024 9:49 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:49 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:49 am,ITC,Largecap,FMCG
20-09-2024 9:49 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:49 am,ADANIENT,Largecap,Services
20-09-2024 9:49 am,NIFTY,Smallcap,Indices
20-09-2024 9:49 am,ICICIBANK,Largecap,Bank
20-09-2024 9:49 am,AXISBANK,Largecap,Bank
20-09-2024 9:49 am,HCLTECH,Largecap,I.T
20-09-2024 9:49 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:49 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:49 am,TECHM,Largecap,I.T
20-09-2024 9:49 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:49 am,COALINDIA,Largecap,Industrials
20-09-2024 9:49 am,LTIM,Largecap,I.T
20-09-2024 9:50 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:50 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:50 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:50 am,HDFCBANK,Largecap,Bank
20-09-2024 9:50 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:50 am,INFY,Largecap,I.T
20-09-2024 9:50 am,KOTAKBANK,Largecap,Bank
20-09-2024 9:50 am,RELIANCE,Largecap,Industrials
20-09-2024 9:50 am,LT,Largecap,Realty
20-09-2024 9:50 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:50 am,BRITANNIA,Largecap,FMCG
20-09-2024 9:50 am,ITC,Largecap,FMCG
20-09-2024 9:50 am,WIPRO,Largecap,I.T
20-09-2024 9:50 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:50 am,ADANIENT,Largecap,Services
20-09-2024 9:50 am,NIFTY,Smallcap,Indices
20-09-2024 9:50 am,ICICIBANK,Largecap,Bank
20-09-2024 9:50 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:50 am,AXISBANK,Largecap,Bank
20-09-2024 9:50 am,HCLTECH,Largecap,I.T
20-09-2024 9:50 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:50 am,TECHM,Largecap,I.T
20-09-2024 9:50 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:50 am,COALINDIA,Largecap,Industrials
20-09-2024 9:50 am,LTIM,Largecap,I.T
20-09-2024 9:51 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:51 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:51 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:51 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:51 am,HDFCBANK,Largecap,Bank
20-09-2024 9:51 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:51 am,INFY,Largecap,I.T
20-09-2024 9:51 am,JSWSTEEL,Largecap,Metals
20-09-2024 9:51 am,KOTAKBANK,Largecap,Bank
20-09-2024 9:51 am,ONGC,Largecap,Oils
20-09-2024 9:51 am,RELIANCE,Largecap,Industrials
20-09-2024 9:51 am,LT,Largecap,Realty
20-09-2024 9:51 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:51 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:51 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:51 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:51 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:51 am,BRITANNIA,Largecap,FMCG
20-09-2024 9:51 am,ITC,Largecap,FMCG
20-09-2024 9:51 am,WIPRO,Largecap,I.T
20-09-2024 9:51 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:51 am,ADANIENT,Largecap,Services
20-09-2024 9:51 am,NIFTY,Smallcap,Indices
20-09-2024 9:51 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:51 am,ICICIBANK,Largecap,Bank
20-09-2024 9:51 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:51 am,AXISBANK,Largecap,Bank
20-09-2024 9:51 am,HCLTECH,Largecap,I.T
20-09-2024 9:51 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:51 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 9:51 am,MARUTI,Largecap,Auto
20-09-2024 9:51 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:51 am,TCS,Largecap,I.T
20-09-2024 9:51 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:51 am,TECHM,Largecap,I.T
20-09-2024 9:51 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:51 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:51 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:51 am,COALINDIA,Largecap,Industrials
20-09-2024 9:51 am,LTIM,Largecap,I.T
20-09-2024 9:52 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:52 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:52 am,SBIN,Largecap,Bank
20-09-2024 9:52 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:52 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:52 am,HDFCBANK,Largecap,Bank
20-09-2024 9:52 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:52 am,INFY,Largecap,I.T
20-09-2024 9:52 am,JSWSTEEL,Largecap,Metals
20-09-2024 9:52 am,KOTAKBANK,Largecap,Bank
20-09-2024 9:52 am,ONGC,Largecap,Oils
20-09-2024 9:52 am,RELIANCE,Largecap,Industrials
20-09-2024 9:52 am,TATASTEEL,Largecap,Metals
20-09-2024 9:52 am,LT,Largecap,Realty
20-09-2024 9:52 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:52 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:52 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:52 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:52 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:52 am,ITC,Largecap,FMCG
20-09-2024 9:52 am,WIPRO,Largecap,I.T
20-09-2024 9:52 am,ADANIENT,Largecap,Services
20-09-2024 9:52 am,NIFTY,Smallcap,Indices
20-09-2024 9:52 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:52 am,ICICIBANK,Largecap,Bank
20-09-2024 9:52 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:52 am,AXISBANK,Largecap,Bank
20-09-2024 9:52 am,HCLTECH,Largecap,I.T
20-09-2024 9:52 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:52 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 9:52 am,MARUTI,Largecap,Auto
20-09-2024 9:52 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:52 am,TCS,Largecap,I.T
20-09-2024 9:52 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:52 am,TECHM,Largecap,I.T
20-09-2024 9:52 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:52 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:52 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:52 am,COALINDIA,Largecap,Industrials
20-09-2024 9:52 am,LTIM,Largecap,I.T
20-09-2024 9:53 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:53 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:53 am,HDFCBANK,Largecap,Bank
20-09-2024 9:53 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:53 am,ONGC,Largecap,Oils
20-09-2024 9:53 am,RELIANCE,Largecap,Industrials
20-09-2024 9:53 am,LT,Largecap,Realty
20-09-2024 9:53 am,M&M,Largecap,Auto
20-09-2024 9:53 am,BPCL,Largecap,Industrials
20-09-2024 9:53 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:53 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:53 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:53 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:53 am,ADANIENT,Largecap,Services
20-09-2024 9:53 am,ICICIBANK,Largecap,Bank
20-09-2024 9:53 am,DIVISLAB,Largecap,Pharmaceuticals
20-09-2024 9:53 am,MARUTI,Largecap,Auto
20-09-2024 9:53 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:53 am,COALINDIA,Largecap,Industrials
20-09-2024 9:54 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:54 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:54 am,HDFCBANK,Largecap,Bank
20-09-2024 9:54 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:54 am,ONGC,Largecap,Oils
20-09-2024 9:54 am,RELIANCE,Largecap,Industrials
20-09-2024 9:54 am,LT,Largecap,Realty
20-09-2024 9:54 am,M&M,Largecap,Auto
20-09-2024 9:54 am,BPCL,Largecap,Industrials
20-09-2024 9:54 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:54 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:54 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:54 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:54 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:54 am,WIPRO,Largecap,I.T
20-09-2024 9:54 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:54 am,ADANIENT,Largecap,Services
20-09-2024 9:54 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:54 am,ICICIBANK,Largecap,Bank
20-09-2024 9:54 am,AXISBANK,Largecap,Bank
20-09-2024 9:54 am,MARUTI,Largecap,Auto
20-09-2024 9:54 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:54 am,TCS,Largecap,I.T
20-09-2024 9:54 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:54 am,TECHM,Largecap,I.T
20-09-2024 9:54 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:54 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:54 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:54 am,COALINDIA,Largecap,Industrials
20-09-2024 9:55 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:55 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 9:55 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:55 am,DRREDDY,Largecap,Pharmaceuticals
20-09-2024 9:55 am,HDFCBANK,Largecap,Bank
20-09-2024 9:55 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:55 am,INFY,Largecap,I.T
20-09-2024 9:55 am,RELIANCE,Largecap,Industrials
20-09-2024 9:55 am,LT,Largecap,Realty
20-09-2024 9:55 am,M&M,Largecap,Auto
20-09-2024 9:55 am,BPCL,Largecap,Industrials
20-09-2024 9:55 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:55 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:55 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:55 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:55 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:55 am,BRITANNIA,Largecap,FMCG
20-09-2024 9:55 am,ITC,Largecap,FMCG
20-09-2024 9:55 am,WIPRO,Largecap,I.T
20-09-2024 9:55 am,APOLLOHOSP,Largecap,Pharmaceuticals
20-09-2024 9:55 am,ADANIENT,Largecap,Services
20-09-2024 9:55 am,NIFTY,Smallcap,Indices
20-09-2024 9:55 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:55 am,ICICIBANK,Largecap,Bank
20-09-2024 9:55 am,AXISBANK,Largecap,Bank
20-09-2024 9:55 am,HCLTECH,Largecap,I.T
20-09-2024 9:55 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:55 am,MARUTI,Largecap,Auto
20-09-2024 9:55 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:55 am,TCS,Largecap,I.T
20-09-2024 9:55 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:55 am,TECHM,Largecap,I.T
20-09-2024 9:55 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:55 am,ADANIPORTS,Largecap,Industrials
20-09-2024 9:55 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:55 am,LTIM,Largecap,I.T
20-09-2024 9:56 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:56 am,SBIN,Largecap,Bank
20-09-2024 9:56 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:56 am,HDFCBANK,Largecap,Bank
20-09-2024 9:56 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:56 am,INFY,Largecap,I.T
20-09-2024 9:56 am,JSWSTEEL,Largecap,Metals
20-09-2024 9:56 am,RELIANCE,Largecap,Industrials
20-09-2024 9:56 am,LT,Largecap,Realty
20-09-2024 9:56 am,M&M,Largecap,Auto
20-09-2024 9:56 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:56 am,HINDUNILVR,Largecap,FMCG
20-09-2024 9:56 am,NESTLEIND,Largecap,FMCG
20-09-2024 9:56 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:56 am,ITC,Largecap,FMCG
20-09-2024 9:56 am,WIPRO,Largecap,I.T
20-09-2024 9:56 am,NIFTY,Smallcap,Indices
20-09-2024 9:56 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:56 am,ICICIBANK,Largecap,Bank
20-09-2024 9:56 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:56 am,AXISBANK,Largecap,Bank
20-09-2024 9:56 am,HCLTECH,Largecap,I.T
20-09-2024 9:56 am,MARUTI,Largecap,Auto
20-09-2024 9:56 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:56 am,TCS,Largecap,I.T
20-09-2024 9:56 am,TECHM,Largecap,I.T
20-09-2024 9:56 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:56 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:56 am,LTIM,Largecap,I.T
20-09-2024 9:57 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:57 am,TITAN,Largecap,Miscellaneous
20-09-2024 9:57 am,INFY,Largecap,I.T
20-09-2024 9:57 am,JSWSTEEL,Largecap,Metals
20-09-2024 9:57 am,LT,Largecap,Realty
20-09-2024 9:57 am,M&M,Largecap,Auto
20-09-2024 9:57 am,TATAMOTORS,Largecap,Auto
20-09-2024 9:57 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:57 am,WIPRO,Largecap,I.T
20-09-2024 9:57 am,NIFTY,Smallcap,Indices
20-09-2024 9:57 am,ICICIBANK,Largecap,Bank
20-09-2024 9:57 am,INDUSINDBK,Largecap,Bank
20-09-2024 9:57 am,AXISBANK,Largecap,Bank
20-09-2024 9:57 am,HCLTECH,Largecap,I.T
20-09-2024 9:57 am,BHARTIARTL,Largecap,Telecom
20-09-2024 9:57 am,MARUTI,Largecap,Auto
20-09-2024 9:57 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 9:57 am,TCS,Largecap,I.T
20-09-2024 9:57 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:57 am,TECHM,Largecap,I.T
20-09-2024 9:57 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:57 am,BAJAJFINSV,Largecap,Finance
20-09-2024 9:57 am,LTIM,Largecap,I.T
20-09-2024 9:58 am,SBIN,Largecap,Bank
20-09-2024 9:58 am,LT,Largecap,Realty
20-09-2024 9:58 am,M&M,Largecap,Auto
20-09-2024 9:58 am,BPCL,Largecap,Industrials
20-09-2024 9:58 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:58 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:58 am,WIPRO,Largecap,I.T
20-09-2024 9:58 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 9:58 am,NIFTY,Smallcap,Indices
20-09-2024 9:58 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:58 am,ICICIBANK,Largecap,Bank
20-09-2024 9:58 am,AXISBANK,Largecap,Bank
20-09-2024 9:58 am,NTPC,Largecap,Miscellaneous
20-09-2024 9:58 am,TECHM,Largecap,I.T
20-09-2024 9:58 am,LTIM,Largecap,I.T
20-09-2024 9:59 am,BAJFINANCE,Largecap,Finance
20-09-2024 9:59 am,HDFCBANK,Largecap,Bank
20-09-2024 9:59 am,HEROMOTOCO,Largecap,Auto
20-09-2024 9:59 am,M&M,Largecap,Auto
20-09-2024 9:59 am,BPCL,Largecap,Industrials
20-09-2024 9:59 am,TATACONSUM,Largecap,FMCG
20-09-2024 9:59 am,ASIANPAINT,Largecap,Industrials
20-09-2024 9:59 am,WIPRO,Largecap,I.T
20-09-2024 9:59 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 9:59 am,NIFTY,Smallcap,Indices
20-09-2024 9:59 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 9:59 am,AXISBANK,Largecap,Bank
20-09-2024 9:59 am,HCLTECH,Largecap,I.T
20-09-2024 9:59 am,MARUTI,Largecap,Auto
20-09-2024 9:59 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 9:59 am,LTIM,Largecap,I.T
20-09-2024 10:00 am,SBIN,Largecap,Bank
20-09-2024 10:00 am,HDFCBANK,Largecap,Bank
20-09-2024 10:00 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:00 am,M&M,Largecap,Auto
20-09-2024 10:00 am,BPCL,Largecap,Industrials
20-09-2024 10:00 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 10:00 am,ADANIENT,Largecap,Services
20-09-2024 10:00 am,NIFTY,Smallcap,Indices
20-09-2024 10:00 am,ICICIBANK,Largecap,Bank
20-09-2024 10:00 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:00 am,AXISBANK,Largecap,Bank
20-09-2024 10:00 am,BHARTIARTL,Largecap,Telecom
20-09-2024 10:00 am,MARUTI,Largecap,Auto
20-09-2024 10:00 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:01 am,HDFCBANK,Largecap,Bank
20-09-2024 10:01 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:01 am,M&M,Largecap,Auto
20-09-2024 10:01 am,BPCL,Largecap,Industrials
20-09-2024 10:01 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 10:01 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:01 am,MARUTI,Largecap,Auto
20-09-2024 10:01 am,COALINDIA,Largecap,Industrials
20-09-2024 10:02 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:02 am,M&M,Largecap,Auto
20-09-2024 10:02 am,BPCL,Largecap,Industrials
20-09-2024 10:02 am,TATACONSUM,Largecap,FMCG
20-09-2024 10:02 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:02 am,BHARTIARTL,Largecap,Telecom
20-09-2024 10:02 am,MARUTI,Largecap,Auto
20-09-2024 10:02 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:03 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:03 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:03 am,SBIN,Largecap,Bank
20-09-2024 10:03 am,TITAN,Largecap,Miscellaneous
20-09-2024 10:03 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:03 am,JSWSTEEL,Largecap,Metals
20-09-2024 10:03 am,RELIANCE,Largecap,Industrials
20-09-2024 10:03 am,LT,Largecap,Realty
20-09-2024 10:03 am,M&M,Largecap,Auto
20-09-2024 10:03 am,BPCL,Largecap,Industrials
20-09-2024 10:03 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:03 am,HINDUNILVR,Largecap,FMCG
20-09-2024 10:03 am,NESTLEIND,Largecap,FMCG
20-09-2024 10:03 am,ASIANPAINT,Largecap,Industrials
20-09-2024 10:03 am,ITC,Largecap,FMCG
20-09-2024 10:03 am,EICHERMOT,Largecap,Auto
20-09-2024 10:03 am,NIFTY,Smallcap,Indices
20-09-2024 10:03 am,SUNPHARMA,Largecap,Pharmaceuticals
20-09-2024 10:03 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:03 am,AXISBANK,Largecap,Bank
20-09-2024 10:03 am,BHARTIARTL,Largecap,Telecom
20-09-2024 10:03 am,MARUTI,Largecap,Auto
20-09-2024 10:03 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:03 am,TCS,Largecap,I.T
20-09-2024 10:03 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:03 am,TECHM,Largecap,I.T
20-09-2024 10:03 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:03 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:03 am,BAJAJFINSV,Largecap,Finance
20-09-2024 10:04 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:04 am,SBIN,Largecap,Bank
20-09-2024 10:04 am,BPCL,Largecap,Industrials
20-09-2024 10:04 am,EICHERMOT,Largecap,Auto
20-09-2024 10:04 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:04 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:05 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:05 am,SBIN,Largecap,Bank
20-09-2024 10:05 am,EICHERMOT,Largecap,Auto
20-09-2024 10:05 am,ADANIENT,Largecap,Services
20-09-2024 10:05 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:05 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:06 am,SBIN,Largecap,Bank
20-09-2024 10:06 am,BRITANNIA,Largecap,FMCG
20-09-2024 10:06 am,EICHERMOT,Largecap,Auto
20-09-2024 10:06 am,SBILIFE,Largecap,Services
20-09-2024 10:06 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:06 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:07 am,SBIN,Largecap,Bank
20-09-2024 10:07 am,HDFCBANK,Largecap,Bank
20-09-2024 10:07 am,M&M,Largecap,Auto
20-09-2024 10:07 am,EICHERMOT,Largecap,Auto
20-09-2024 10:07 am,ADANIENT,Largecap,Services
20-09-2024 10:07 am,SBILIFE,Largecap,Services
20-09-2024 10:07 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:07 am,MARUTI,Largecap,Auto
20-09-2024 10:07 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:08 am,M&M,Largecap,Auto
20-09-2024 10:08 am,ADANIENT,Largecap,Services
20-09-2024 10:08 am,MARUTI,Largecap,Auto
20-09-2024 10:08 am,ULTRACEMCO,Largecap,Industrials
20-09-2024 10:08 am,TCS,Largecap,I.T
20-09-2024 10:09 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:09 am,M&M,Largecap,Auto
20-09-2024 10:09 am,BRITANNIA,Largecap,FMCG
20-09-2024 10:09 am,EICHERMOT,Largecap,Auto
20-09-2024 10:09 am,ADANIENT,Largecap,Services
20-09-2024 10:09 am,MARUTI,Largecap,Auto
20-09-2024 10:10 am,MARUTI,Largecap,Auto
20-09-2024 10:11 am,KOTAKBANK,Largecap,Bank
20-09-2024 10:11 am,BPCL,Largecap,Industrials
20-09-2024 10:11 am,TATAMOTORS,Largecap,Auto
20-09-2024 10:11 am,INDUSINDBK,Largecap,Bank
20-09-2024 10:11 am,MARUTI,Largecap,Auto
20-09-2024 10:12 am,BPCL,Largecap,Industrials
20-09-2024 10:12 am,SHRIRAMFIN,Largecap,Finance
20-09-2024 10:12 am,MARUTI,Largecap,Auto
20-09-2024 10:12 am,BAJAJ-AUTO,Largecap,Auto
20-09-2024 10:13 am,BPCL,Largecap,Industrials
20-09-2024 10:14 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:15 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:15 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:15 am,BPCL,Largecap,Industrials
20-09-2024 10:15 am,EICHERMOT,Largecap,Auto
20-09-2024 10:15 am,ADANIENT,Largecap,Services
20-09-2024 10:15 am,MARUTI,Largecap,Auto
20-09-2024 10:15 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:15 am,POWERGRID,Largecap,Miscellaneous
20-09-2024 10:15 am,BAJAJFINSV,Largecap,Finance
20-09-2024 10:15 am,COALINDIA,Largecap,Industrials
20-09-2024 10:16 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:16 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:16 am,EICHERMOT,Largecap,Auto
20-09-2024 10:16 am,MARUTI,Largecap,Auto
20-09-2024 10:16 am,NTPC,Largecap,Miscellaneous
20-09-2024 10:16 am,ADANIPORTS,Largecap,Industrials
20-09-2024 10:16 am,BAJAJFINSV,Largecap,Finance
20-09-2024 10:17 am,BAJFINANCE,Largecap,Finance
20-09-2024 10:17 am,CIPLA,Largecap,Pharmaceuticals
20-09-2024 10:17 am,HEROMOTOCO,Largecap,Auto
20-09-2024 10:17 am,TATASTEEL,Largecap,Metals
20-09-2024 10:17 am,TATAMOTORS,Largecap,Auto
